Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary
5828,B004QDMY42,A3R1D7H3PIFONU,Michael Jandrok,6,7,5,1302998400,"Good, long-lasting flavor, a really good gum!"
5830,B004IZN7H6,A2AR60IJ1W5943,lemonhead,0,0,5,1337299200,dog loves this
5831,B004IZN7H6,A1YXYW1N5PJ9MX,JT,0,0,5,1334016000,A very good dog food
5832,B002QWQH0M,A7TGRFNXTA6AE,"Michael Greeves ""hyperstrikeMike""",0,0,5,1333411200,Fragrant Jasmine Pearl Teas - Reminds me of Peet's Coffee
5833,B002QWQH0M,A2S9OZRSKPOC42,D. Clephas,0,0,5,1322784000,Pure pleasure
5834,B000FL0A9A,A2F050IXG8RBQJ,nana n,0,0,5,1312675200,decaf
5836,B000FL0A9A,A2EQ836YKJ4U3Y,Electra,0,0,5,1298937600,Yummmmm!
5837,B000FL0A9A,A1PXMJLPWFST1H,Linda13,0,0,5,1280880000,Excellent
5838,B000FL0A9A,A4N8U9NYZC7C1,"MG ""midwest is best""",0,0,5,1259020800,Coffee House Drink @ Home
5839,B000FL0A9A,A1BULHG228PFP5,"coffee ""mochoaddict""",0,0,5,1256083200,Delicious
5840,B000FL0A9A,AM71GU581R8KK,"Kaylynn ""Kaylynn""",0,0,5,1215302400,Decaf Delight
5841,B001EQ5EJQ,A11IDK9L74LPT1,C. Schmidt,34,34,5,1260835200,Delicious!
5842,B001EQ5EJQ,A3JQXKDTMK4Z9H,Bunadoo,15,15,5,1252713600,Lovely lovely taste but be sure to shake before using
5843,B001EQ5EJQ,A3IHQDS9ZFTWY8,aristata,13,13,5,1236038400,Great for Barbeques
5845,B001EQ5EJQ,A1IW9LSLZFW9FK,Average Joe Schmo,5,5,5,1332201600,One of the best oils on the market!
5846,B001EQ5EJQ,A2WLS1TTUUGJYU,"jipsii M'Sina ""JMS""",5,5,5,1316563200,YAY!
5847,B001EQ5EJQ,A12V99A19RKUAL,"B. Prendergast ""BMP""",5,5,5,1301616000,better than expected
5849,B001EQ5EJQ,A2IXFIETCQBFV7,Harry Woods,4,4,5,1325376000,WOW
5850,B001EQ5EJQ,A914TQVHI872U,An Educated Consumer,4,4,5,1305504000,Wonderful product...
5851,B001EQ5EJQ,A1ZBHXKAB5VGDG,Priscilla S. Palmer,4,4,5,1299888000,walnut oil
5852,B001EQ5EJQ,ALH2E0V7IXSQ0,MnM,4,4,5,1297814400,Great flavor
5853,B001EQ5EJQ,A2MOOQMP5QNMUM,Koho,4,4,5,1285459200,Delicious butter substitute
5854,B001EQ5EJQ,A17NAY0SGPJZX4,Michelle Navarro,3,3,5,1336694400,Ooooh-la-la
5855,B001EQ5EJQ,A1QY8PC9AY2L36,N. Rose,3,3,5,1335312000,Delicious Smokey Taste!
5856,B001EQ5EJQ,A2J192AW385M90,apple,3,3,5,1334361600,Very good oil
5857,B001EQ5EJQ,A2UH3XA21QMMLZ,shoukunfox,2,2,5,1333497600,Good choice!
5858,B001EQ5EJQ,A236JGXFISDMKL,OEBAR,2,2,5,1326931200,Pleasant Flavor
5859,B001EQ5EJQ,A3OJQ7P988OSDB,Pickyandpetty,2,2,5,1320451200,Great quality; arrived well-packaged
5860,B001EQ5EJQ,A1DOMU4NIGWPC7,Mark Schneider,2,2,5,1309996800,Delicious and high quality
5861,B001EQ5EJQ,A3TQ72CQNSKF5,Nancy,2,2,5,1297123200,Awesome Product
5862,B001EQ5EJQ,A2U4YO4IY98IB7,"M. Thomas ""M. Thomas""",2,2,5,1272153600,Good taste and good for you!
5863,B001EQ5EJQ,A1VMOQY6KM6SWU,"Peter J. Koeth ""coffeeman777""",2,2,5,1259366400,Food as medicine
5864,B001EQ5EJQ,A1O8SG0HQZFMOE,JohnnyZ,2,2,5,1252627200,Excellent oil! GREAT for waffle batter!!! Unbeatable!
5865,B001EQ5EJQ,AAAFYDC5H8IGP,CWHATIMEAN,1,1,5,1344729600,"good price, great product"
5866,B001EQ5EJQ,A2LL7HS0DQ7GUY,Lora J. Lord,1,1,5,1277424000,Great product at a reasonable price
5867,B001EQ5EJQ,A2A8KWCE8RKB9T,David Glazer,1,1,5,1256083200,Really Good
5868,B001EQ5EJQ,A852QM1LWYC9U,"Donna ""donna""",1,1,5,1252800000,cooking
5869,B001EQ5EJQ,A2DJCXHZSGVAT6,indyhannah,0,0,5,1349481600,Great product at the right price
5870,B001EQ5EJQ,A10WYRF72R4Y5L,Cheryl Titus,1,2,5,1307404800,Walnut oil
5873,B008AHJZTM,AKIMXHXC7X8,Tracy Pace,0,0,5,1348358400,Refreshing with zero artificial sweeteners
5875,B001T5PGN6,A2N4V2GI4N9AWH,C. Callahan,1,1,5,1238371200,Great stuff
5876,B001T5PGN6,A2J1SJFCBYXUHD,christine,0,0,5,1314921600,great!
5877,B000FL0A9K,A2F050IXG8RBQJ,nana n,0,0,5,1312675200,good to find decafe one
5878,B000FL0A9K,A27GFBJWVL0J2,"Scott M. Sargent ""Scott""",0,0,5,1299801600,yummy - LOVE this stuff and all the other Big Train products
5881,B008YA1TNA,A2EBMYVJAEIK75,Hobo Jan,0,0,5,1348876800,Good cuppa joe
5884,B003KLSZGW,A2ES900N5Q48GM,Brien,3,3,5,1315180800,my favorite cracker
5885,B003KLSZGW,A2Z7S5K254ADCT,"Jonnie Von Hellens ""Jonnie""",2,2,5,1301011200,Yum! Yum! Yum!
5886,B003KLSZGW,A2NNV4PZF3FKQ6,R. J. Mills,1,1,5,1294876800,Great healthy snack
5887,B003KLSZGW,A14JRO5TL0MUME,"goingeast ""goingeast2""",3,4,5,1293321600,Great snack!
5888,B003KLSZGW,A20F3R666C5I21,"D. Leong ""customer review""",0,0,5,1351123200,One of the best
5889,B003KLSZGW,A3NNDQJJRXXWFT,Val,0,0,5,1349481600,Excellent!
5890,B003KLSZGW,A1OD6S5ZXG2OZT,BATourist,0,0,5,1347753600,Subscribe and Save Dr Kracker
5891,B003KLSZGW,A7GJI0EUD7J1L,"Sunshine ""cchptato""",0,0,5,1347148800,love um
5893,B003KLSZGW,A1S7W4F99PSE3P,Nancydiner,0,0,5,1339545600,Decilious
5894,B003KLSZGW,A6G8Y0K8H64Z3,jacquelina428,0,0,5,1337558400,Delicious crispbread
5895,B003KLSZGW,A1DXTSHQEVQJTR,"Seara Weir ""a reading cook""",0,0,5,1335830400,Love Dr. Kracker
5896,B003KLSZGW,A2GOE7ITDGYVE,Lee Brownell,0,0,5,1335657600,yummy all by themselves
5897,B003KLSZGW,A1C2M9F4BJKBTJ,Melinda Gustafson,0,0,5,1331769600,Simply delicious!
5898,B003KLSZGW,AFAPAQFCEYVNT,W. C. Price,0,0,5,1327968000,A good base for larger snacks
5899,B003KLSZGW,A17OS9VRO6DJ5L,"Good Carma ""saved by grace""",0,0,5,1327536000,Amazingly delicious
5900,B003KLSZGW,A29IPF6KF8D5YW,"It's Giovanni ""Gio""",0,0,5,1325894400,Soo good in Soo many ways...
5901,B003KLSZGW,A143JPI48KBNOK,Jacob Kuryan,0,0,5,1314144000,Delicious!
5902,B003KLSZGW,AF7NCG0GVBNSU,B. Plourd,0,0,5,1311811200,Lip smackin good!
5903,B003KLSZGW,A1YVDY3TISDRE1,"James C. Ward ""horror and sci-fi fan..""",0,0,5,1311465600,taste the quality..
5904,B003KLSZGW,A247KZ1IZ86NFV,Stormlaughter,0,0,5,1296691200,So delicious! And whole spelt too!
5905,B003KLSZGW,A2EQ408CNC2SCM,"Patrice S. Robins ""Betty's daughter""",0,0,5,1291161600,Krunchy Kracker Heaven  :)
5906,B003KLSZGW,A1LFSTBR7L7PUT,"V. Wiedemann ""2 avid readers""",0,0,5,1288569600,super crunch
5907,B003KLSZGW,A97UPBVI4VCBR,"B. Drutar ""surfmaster""",2,4,5,1316217600,GOOD FOR YOU IN EVERY WAY
5908,B003KLSZGW,A2AQUIHJELUVLE,"Karen B. ""Karen B.""",0,1,5,1332547200,Omg good!
5909,B001DIM8K8,AV5PTOA4JL8TG,"Sissy Jollie ""Practical Gourmet""",3,3,5,1237680000,Best Oatmeal Ever!
5910,B001DIM8K8,A1JATD0EMKRCV3,Jennifer Callaway,2,2,5,1238803200,ONLY WAY TO EAT OATMEAL!!
5911,B001DIM8K8,A1UM2G5NCD6U2Z,"K. Saya-Braide ""NiJah Yankee""",4,5,5,1236038400,Slow cooking
5913,B001DIM8K8,A2IP8PLL8JORVD,Palyne Gaenir,0,0,5,1256774400,Nothing like the crappy stuff I grew up on.
5914,B001DIM8K8,A34IC48GLL4U3Y,"Arthur Bradley ""Arthur Bradley""",0,0,5,1253664000,Simple RECIPE
5917,B001DIM8K8,A21210U121N16K,Joyce Y. Roundy,0,0,5,1242864000,Hard to find
5918,B001DIM8K8,A28VK10D0N7CWV,"W. D. Hamilton ""gardener""",0,0,5,1241481600,Excellent Oatmeal
5919,B001DIM8K8,A2AFK8D674G3MG,"Texas ""Grandma""",0,0,5,1241395200,OATMEAL - ANOTHER CHOICE
5920,B001DIM8K8,A2I5EYG1YB1W58,"M. chang ""MimiMom""",1,2,5,1239235200,Texture and the taste are totally different from the pressed oats!
5922,B003IMPIEA,A2MNCV64AV07X,Janice M. Edmondson,0,0,5,1340323200,eleteamazon
5923,B00523NRVO,A3KPWNITE4QTL6,April C,1,1,5,1323216000,Perfect for my candy buffet!
5924,B00523NRVO,A2JDXKFZ0PFHKU,James W. Shondel,0,0,5,1351209600,The perfect pop!
5925,B00523NRVO,A1W8CCIJJQLB9E,Ryan from NY,0,0,5,1347580800,Great!!
5926,B000BWO7XS,A2XDZQ4P7H90UE,Richard H. Hillman,0,0,5,1328140800,"An excellent, unique sauce"
5927,B000BWO7XS,A31M95QPI76SL0,burnsey,1,2,5,1166140800,The best table condiment you will ever taste.
5932,B001O2IX8E,A3LWC833HQIG7J,austin_Larry,2,2,5,1312070400,"Glad I gave this a try; good product, good nutrition, other reviews are outdated"
5934,B001O2IX8E,A4HCY65BRIL6P,K. Grainger,2,2,5,1286150400,The best for picky skinny babies
5938,B001O2IX8E,A2EVUB2U53J34A,A. Bell,1,1,5,1284854400,GREAT for the Little Guys
5940,B001O2IX8E,A119RW19UWK7PH,"Sylver ""Emergency Nurse""",0,0,5,1340323200,Great baby food
5942,B001O2IX8E,AEQ50BFWWZHOM,"Rico ""PR""",0,0,5,1327708800,baby loves the tender beef spinach!
5944,B001O2IX8E,A2MX0I6TVDIW5N,K. Sims-Drew,0,0,5,1316044800,Even a fruit hater likes it!
5952,B001O2IX8E,A127UX8YNLUG77,K.M.,0,0,5,1298851200,Son loves this flavor!!
5953,B001O2IX8E,A1T4OU6FJEDHVX,LynnA,0,0,5,1280534400,Excellent nutrition and great taste
5954,B001O2IX8E,A137GBOVLXXO67,Angela,0,0,5,1267401600,baby really likes this one
5955,B001O2IX8E,AV92D51E4L6DJ,momof3chiquitos,0,0,5,1255564800,"Great taste, nutritious, and organic all in one!"
5956,B001O2IX8E,A1BBAWO95SUWAL,"C. Ambrosino ""Cynd""",0,0,5,1249689600,My son loves these!
5961,B001GM97BE,AOLBCKS1DRHOR,lprkaun,0,0,5,1307836800,Great Chipotle Taste
5962,B000EUC8EC,A3OELR8EF4F9A6,"Berner owner ""Puppy owner""",1,1,5,1253145600,Nature's Logic
5964,B00063480E,A2399KWZ5RHMOG,"pepper love ""pepper""",0,0,5,1319673600,"Old Mother Hubbard Crunchy Classic Snacks for Dogs, Mini P-Nuttier, 20-Pound Box"
5965,B00063480E,A34A2SK45Q1UAO,C. Lambert,0,0,5,1212105600,My pups gobble them down!
5966,B00063480E,A2W0EIK2WVBP23,Joyce E. Cheney,0,1,5,1302566400,Order 10lbs - Great treats
5969,B001NVEJKC,A3QQTQDVWHE1XA,Andrew Liu,1,1,5,1277337600,Love these chocolates
5970,B001NVEJKC,A2KUY0DUFEQSOL,marena,0,1,5,1326326400,great gift
5971,B001NVEJKC,A3AWWK5JX4VNUE,Raf,0,1,5,1326326400,love it
5972,B001NVEJKC,A2YAC3AHOODCSI,Mina,0,1,5,1326326400,Great Chocolates
5974,B000I6PXLW,A2KFCERCI2P64Z,Shepherdess,1,1,5,1254355200,Wonderful coffee with hint of dark chocolate!
5976,B0028PHHLU,A3HPYGPNPSKL18,light reader,0,0,5,1345939200,great value
5977,B0028PHHLU,A1PDHABRDSV816,Jeff,0,0,5,1319068800,good deal
5978,B0028PHHLU,A2YQMXM7WYNGUP,Mommy Llorin,0,0,5,1295913600,Great Party Favors!
5979,B0028PHHLU,A2HOJHOLVH18IY,"Sue Ab ""online shopping maven""",0,0,5,1264982400,Delicious
5980,B004067J7C,AQBJF520TMK0B,A. Kelley,0,0,5,1330646400,Highly recommended
5983,B00063480O,A1QQNN4X1MOIYT,Valya,0,0,5,1334620800,Good
5984,B00063480O,A3C9BHY32M07K0,Scarlet,0,0,5,1333065600,Best ever
5985,B00063480O,A1LWO9O1GX3Y4R,"Kim Aparicio ""groommistress""",0,0,5,1329177600,Best Treats Ever!
5987,B001YXQ2V8,A38VR0O9QKLIT6,"Leslie A. Roberts ""LAR""",1,2,5,1309824000,It's all about the convenience...
5989,B000I6PXLC,AF7DUY08T2J87,Elizabeth &#34;missy&#34;,2,2,5,1250553600,"Good coffee, with some exceptions."
5990,B000I6PXLC,A2AA1G6BYJETY1,Chai on Life,2,2,5,1226448000,A treat for all the senses.
5992,B000I6PXLC,A1GDEQIGFPRBNO,Barbara Edwards,1,1,5,1197072000,Rich and chocolaty
5993,B000I6PXLC,A2L00YZBDOOM8N,J. Fuller,0,0,5,1348531200,A real fan
5994,B000I6PXLC,AEMSY9H5HCPZB,"Happy Viewer ""movie buff""",0,0,5,1314316800,grandma shopper
5995,B000I6PXLC,A375528WZ6E0FR,Amazon Jo~,1,2,5,1215388800,«:::D:::» «:::E:::» «:::L:::» «:::I:::» «:::C:::» «:::I:::» «:::O:::» «:::U:::» «:::S:::»
5997,B003SE52K8,AXSV7TB3PCP95,Linda Morton,5,5,5,1313280000,"The ""paws down"" favorite among canned food!"
5998,B003SE52K8,A14JSPGLFT4C68,Brian Field,4,4,5,1331596800,Worked great for my cat
5999,B003SE52K8,AHDUT7IGZW7HY,"AlleyCat Advocat ""Laure""",4,4,5,1312761600,IBD food that my cat will actually eat!!!!!!!!
6000,B003SE52K8,AJNSMUB2HU1M8,"WGC ""WGC""",1,1,5,1335398400,pleased with this recommendation
6001,B003SE52K8,A7QLUVAWPL0J9,Lady Action Fan,1,1,5,1317772800,Even Mr. Bi...Witch & Moan Loves It
6002,B003SE52K8,A35R32TA60XD57,M. Torma,1,1,5,1315180800,"Expensive, but worth it!"
6004,B003SE52K8,A2N5TPCW833GIX,Nora Smith,0,0,5,1330387200,"Finally, a food my allergic cat will eat that won't make him sick!"
6005,B003SE52K8,A29JQHYDGM6OL1,"Dagmar Bischoff Garfinkel ""Marty""",1,2,5,1317168000,specialty cat food
6006,B0064O79BO,AIULJ4357GQOE,Mr. H,0,0,5,1350950400,"Super clean, crisp yeast. As close to lager from an ale as it gets"
6007,B00196497O,A3B1360JOYS0GJ,ExpectoPatronum,13,13,5,1336262400,Energy booster!
6008,B00196497O,A240W3C2Z3WQCQ,"Anne K. Blake ""Rootsgal""",3,3,5,1338336000,Better than fish oil
6009,B00196497O,A1R0A6DO0WCC2,C. Cousino,5,6,5,1274140800,Excellent product
6010,B00196497O,A1IO0BCJHNS331,John,2,2,5,1347321600,Great product
6011,B00196497O,A2DL4D6SLDYBPA,Jasper,2,2,5,1343260800,Hemp Oil
6012,B00196497O,A236IROIP9C7XW,J. Dill,4,5,5,1325894400,Great alternative to flax or fish oil
6013,B00196497O,A1PH5UEJE81EY,JuckyardDog,1,1,5,1350432000,great product!
6014,B00196497O,A3DP4Y7VUM63MS,LexxieHiatt,3,4,5,1328313600,Great product!
6015,B00196497O,A38HMHGUWGLMNM,J.B.,3,4,5,1319587200,Excellent Natural Product for Digestive Well-being!
6016,B00196497O,A3N6YGGZLZMGRQ,J. funk,1,2,5,1334102400,Hemp oil pluses
6017,B00196497O,A3JXX31Z9KUPZ1,drthvder01,1,2,5,1332633600,GREAT!!!
6019,B00196497O,A1DTTERS4SJQRA,healthyme,1,3,5,1313971200,helps bad digestion
6020,B007VF9ERW,A26FGZFSUSCEDH,James Turner,0,0,5,1339459200,spicy plum chutney
6021,B004FKKCWW,AW2D49V7K1QSE,Eric DeCastro,0,0,5,1306886400,My favorite flavored green tea!
6022,B004FKKCWW,AJ69ZOFO5BSDT,"JDB ""JDB""",0,0,5,1306368000,Makes Great Iced Tea
6024,B000FF77YM,A2R6JP82EHNZEL,Kendra,3,4,5,1164499200,Great Gum
6025,B000FF77YM,A3EU9PKJDWNXTW,J. Craig,0,0,5,1349308800,Great gum
6028,B000FF77YM,A3IPRYANW63ZXD,H. Lum,0,0,5,1161734400,Good gum
6029,B000FF77YM,A3587MTRJU653I,timothyp,0,1,5,1189987200,Best gum ever!
6031,B001E2FMLK,A3F3B6HY9RJI04,James Duckett,3,3,5,1153440000,Gave me a boost when I needed it
6032,B001E2FMLK,A2C7JVG1GWC3PB,"Susan S. Wang ""the ex-librarian""",1,1,5,1171843200,great energy boost without getting jittery
6034,B001E2FMLK,A3IEL9HB8Z8RZ3,FIBONACCI,0,0,5,1269734400,great product
6036,B001E2FMLK,A32QFECBX6U84D,Madison,3,5,5,1132444800,"Safe, and EFFECTIVE"
6037,B001E2FMLK,A2KVF32VTG9IN8,"Haley ""Haley""",1,2,5,1213488000,It  Works!
6038,B001E2FMLK,AXPCUI9IJ1QDW,"B ""Beer drinker""",1,2,5,1136419200,Number one energy
6040,B00092LTU4,AD1G8HEJ3DILI,"Alexandra Lee ""Opinionated Lady""",4,4,5,1209686400,Perfection in Cake Form
6041,B00092LTU4,A1VT0SJZ85V3LJ,Kristina,2,2,5,1234915200,So this is how I got fat...
6042,B002AUBIWW,A371KJHSSQ1TWT,baby_mis1,0,0,5,1324598400,"Just the right size for a yummy, crunchy snack"
6043,B000NX103U,AA1AR5OX42JZ,R. Price,2,2,5,1318377600,Great alcohol free rum flavor in sorbet
6046,B008EE2PNO,A35EIBS4BC1JT2,medicinewoman,0,0,5,1350691200,Raw Organics going back to Paradise
6047,B000H227BG,ARKCP44GJAYT4,Faith Brennan,7,7,5,1247443200,It's the best for Coffee
6048,B000H227BG,A173J9JR52Z489,"J. Gerard ""Chocolate Girl""",6,6,5,1202601600,Ghirardelli chocolate mocha hot cocoa-16 oz. can
6049,B000H227BG,A13AG2C5KOT5Y1,SSG,3,3,5,1198886400,Great hot chocolate!
6050,B000H227BG,A1XCP20ZTTOLBX,T. Tucker,2,2,5,1243209600,Eliminates my trips to Starbuck
6051,B000H227BG,AC64J76R8B1M9,"OTG w/chickens ""Zookeeper Extraordinaire""",2,2,5,1238544000,"Rich, chocolatey beverage mix"
6052,B000H227BG,A1UBR9JR8YX47M,Alexander Kolozvary Jr.,2,2,5,1235606400,Good stuff
6053,B000H227BG,A1HSNWH75NMFZ2,Bill Kienzel,4,5,5,1257033600,Recipe: Hot Choc for Grown-Ups
6055,B000H227BG,A335KHZWGASJFJ,mstaznee,0,0,5,1348185600,The Chocolate side of Mocha
6056,B000H227BG,A2IHDSWGOJBZ2Q,Hoopee,0,0,5,1343865600,This stuff is the GREATEST
6057,B000H227BG,A30AT731XU4GVN,Tc,0,0,5,1329868800,Great for a hot Mocha Latte!
6058,B000H227BG,A199W1QBIN32F5,"E ""E""",0,0,5,1323648000,Love it!
6061,B000H227BG,A19NEPNYKQXETC,"JCKC ""Janice""",0,0,5,1313020800,Chocolate Lovers Drink
6062,B000H227BG,A2BWAFQPCSL9ZW,Abby,0,0,5,1312675200,Delicious
6063,B000H227BG,A174SIK4VS2R86,Ramesh Gopal,0,0,5,1307923200,The Best Hot Cocoa
6064,B000H227BG,A114S9KGS9DA51,lookingforfunworkout,0,0,5,1302393600,Tastes like European Hot Chocolate
6066,B000H227BG,AJCK6OKNWGIYG,Mike K,0,0,5,1296000000,Simply delicious
6067,B000H227BG,A1P6Y82VEPH890,MooieMoo,0,0,5,1252195200,"Ghirardelli Chocolate Premium Hot Cocoa Mix, Chocolate Mocha, 16-Ounce Tins (Pack of 4)"
6068,B000H227BG,A250AXLRBVYKB4,"Nathan Beauchamp ""ConsumerAdvocate""",0,0,5,1232064000,Coffee + Chocolate = Perfection
6069,B000H227BG,A83II96W2HUNV,D. Rosenthal,0,0,5,1231113600,Ghirardelli Has Done it Again
6072,B000H227BG,A2PREESNW88YEI,"D. Wood ""Teaching Mom""",0,2,5,1286323200,Delicious
6073,B000H227BG,ALTRM4Q0X1DZB,june,0,3,5,1271376000,simply the dest
6074,B000H227BG,A1N0JTL10YSBQG,"Tino Colombo ""Italian Nonno""",0,3,5,1266883200,Sweet compensation from hard work on a cold day.
6075,B000H227BG,AYI3W8EYEX4E3,"Bard Saisorn ""Delphinadae""",0,3,5,1250640000,Beyond Hot Mocha Cocoa
6078,B003KL64MY,A2JSJGCVIFV4KK,Karen Smith,0,0,5,1349654400,Quick bread
6079,B003KL64MY,A2VJ44J2L8F25X,moonlady,0,0,5,1325894400,So GOOD!
6080,B003KL64MY,A2GH2PQTNYM83T,Ginger Russell,0,0,5,1323993600,Apple of My Eye
6083,B003SBZF1W,A1YH5JYM5118SY,Catherine R. Danford,1,1,5,1317686400,I received organic juice.
6084,B004PCVOIQ,A3G7YA3UJUAAM5,Eiger's Mom,0,0,5,1348099200,Utterly Fabulous!
6085,B004QXGUBU,A30WJTVY82MRGF,Jerrel,0,0,5,1309737600,These would be perfect for you if you are getting tired of the other potato chips!
6086,B007353LTM,A28TEHJZN1L3E7,Specialkid9999,0,0,5,1343952000,DELICIOUS!!!
6087,B004741FYK,A2J8GXOFPGL22A,Bill,0,0,5,1350950400,Master of Mixes just as good as scratch
6088,B0002QF0BQ,A1JNH76VY1VU3Z,"rsn66 ""rsn66""",1,1,5,1228262400,Just Great!
6090,B000EMM9DU,A2TQW8YWQH2I7Z,"G. Jayne ""GG""",0,0,5,1202601600,Good stuff BUT....
6091,B007B11V6I,A1MGAZM191CYYJ,jeloise,0,0,5,1339632000,tasty drink mix
6092,B0002IZD16,A2N11YPX95JSST,Enigma,2,2,5,1229212800,A New Staple
6094,B0048B13NK,AKLBNE8YUXNY9,Jeas,1,1,5,1306800000,Tasty AND Healthy
6096,B0000CERHH,A126F7OK2T4JUX,S. Hynds,2,2,5,1198281600,Delicious Tea
6097,B0000CERHH,A29VLI9PBSO927,Von,0,0,5,1340755200,Love this tea!
6098,B0000CERHH,AOJ6IGSCY7SO9,Katherine Nunes,0,0,5,1231372800,WOW!
6100,B001LNZG9U,APIL6CUCRWFDB,B. Wiesbaden,5,5,5,1268870400,Excellent juice
6102,B001LNZG9U,AC1B28EG449GC,Mary J. Cronin,1,1,5,1320624000,BEST EVER!!
6108,B0082AC1MU,A23FGAUSTLN1R1,mellow yellow,0,0,5,1344124800,best almonds ever!
6109,B004L54ST4,A1S2R41MYHYF0W,"WarPony ""warhorseone""",8,8,5,1320796800,Excellent quality
6110,B004L54ST4,AYI9N0HIDIC2V,J. Buck,8,8,5,1314921600,Blackstrap Molasses
6111,B004L54ST4,AFN21KHPOU1LP,Mithras,7,7,5,1337299200,Great Iron Content AND Decent Taste!
6112,B004L54ST4,A39BCFAZ05RYPY,Cirroc,2,2,5,1341878400,Very High in Iron
6114,B004L54ST4,AC97EPRS59P4V,gregg s,1,1,5,1340928000,Blackstrap molasses
6117,B003L24000,A2Z5MGANGJKLBV,Penney Icenogle,0,0,5,1336521600,Fabuloous on cat with bladder cysts
6118,B0010PM49E,A1IOGEZUZPII8C,travels10,0,0,5,1332547200,Basket Delight
6120,B002HP2XCO,A2KYOZ6R9FGKU1,jsttj97,0,0,5,1299110400,This milk is really good!
6121,B002HP2XCO,A2T45XJEM8CJXC,BWente,0,0,5,1282003200,Delicious!
6122,B000EQ2LLQ,AFMTEIPDR8SJM,Douglas M. Murray,0,0,5,1350604800,Saba
6123,B000WGFTSU,A1ZKUVRSCPL3L6,nlsyn,2,3,5,1279238400,Very good Vanilla
6124,B0026LJRX2,A31C3LGDFR3TQQ,Kathleen M. Iarrusso,0,0,5,1251417600,Other brands don't compare!
6126,B0007OVXSC,A2O3CBMX982GSL,"mark been ""mark""",6,15,5,1141516800,freakin rocks man!!!!
6127,B000NMHXZ0,A3QI7PHBL9G2CK,"debbie ""Debbie""",3,3,5,1255219200,Great Product & Service
6128,B003U9TAH2,A11T3X2QRWSYUI,Stewart,1,1,5,1296086400,Best tasting protein power around.
6129,B003U9TAH2,A1QA6BI0T8A81I,M.A.M.B.,0,0,5,1351123200,Very good
6130,B003U9TAH2,AZTITR4RTA1Y,Jay G.,0,0,5,1347753600,Tastes great!
6131,B000HI33AO,A2ZTYF0KRAKZOT,"Kurt II ""-KD2""",0,0,5,1327017600,MMM + MMM = YUMMY
6132,B000634M5U,A3TNRFXEFDG80J,Extropian,1,1,5,1271980800,Perfect Nutrition
6133,B0064R7FLA,A3H33G2BIK8HZQ,"Rocco Calderone ""caulk maven""",3,3,5,1335916800,Great vendor! Quality product.
6134,B0064R7FLA,A3RKDML1STKFD,Sue Simmons,2,2,5,1344470400,Worth the money
6135,B0064R7FLA,A329083NVMMV2I,dpm,2,2,5,1343606400,Antimo Capputo
6136,B0064R7FLA,A2N1BQ77AO79OS,mary,1,1,5,1342742400,Best tasting soft wheat flour
6139,B003JMH0FY,A3BURY48VSO6T7,"Donkey Lady ""Donkey Lady""",3,3,5,1329868800,Heavenly!
6140,B003JMH0FY,A2WAB1XWFQFSIB,diane77,0,0,5,1336262400,great with lemons and Apriva
6141,B001FA1LXO,A1S26NJGBN8AV0,Mark E. Bynum,0,0,5,1326153600,"Berres Brothers Coffee Breakfast Blend (3Pkg, Ground)"
6142,B007Z5C4DO,A1T2P08PTYI7XL,tksmm,0,0,5,1346803200,Snyder of Hanover Honey Mustard & Onion Pieces
6146,B00370XQ5G,A1YOF0KD9XKSS8,dan,0,0,5,1346889600,the best taste
6150,B00370XQ5G,A3TOHDIBQSY04W,DigMeUp,0,0,5,1329868800,great heat and great pour spout on top
6151,B00370XQ5G,A1EIU4MVQC2HWL,"Starving Student ""Will-I-Am""",0,0,5,1328659200,More than 1 million scoville units/standard heat units (SHU)
6153,B003CMZE1S,AB094YABX21WQ,J. Gregg,0,0,5,1325721600,onion soup mix
6154,B006FZI2UY,A1Q0OLCS18M7O7,J. Falcon,1,1,5,1342483200,Just Awesome!!
6155,B006FZI2UY,A3GQOY83MX72TQ,DojoDiva,0,0,5,1343001600,The Brownie of My Dreams And It's Not Chocolate!
6156,B0085NFX2O,A89P45SO448PN,food expert,0,0,5,1338854400,AMAZING!!!!!
6157,B004HBM5NI,A19UFTN3JXQ2M1,Theadora,0,0,5,1311638400,Love this tea
6163,B002GURBZ4,A3W1511URY17E4,Kiwi Critic,5,5,5,1256860800,The best edible glitter
6164,B002GURBZ4,A1XL6HS620MCHR,cakes by chess,2,2,5,1341360000,wonderful
6166,B002GURBZ4,A2L547KDX1BKRA,Nichole Kraskowsky,0,0,5,1327104000,Super Glitery
6167,B002GURBZ4,A19ATFAQODMWLR,Amy Lee,0,0,5,1322179200,Awesome product!!!!!!
6168,B002GURBZ4,A3JA6PMUZ05N6O,Mila,0,0,5,1321228800,Disco fever ;)
6169,B002GURBZ4,A1E27OXO9HU9D9,MaLeta,0,0,5,1310947200,A little goes a long way!
6171,B00579IZMY,A3G330PGGGZK3W,Babysmama,0,0,5,1350864000,DELICIOUS
6173,B000JMBEAO,A3HUPA4GDLGA3M,"J. Devine ""Tarnish29""",0,0,5,1302825600,Vimto
6174,B0041HNGGS,A3K2WNED2FTSC7,cmp,2,2,5,1339718400,Great intro to spherification
